VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,description
1,2020-12-01 00:07:13,2020-12-01 00:18:12,1,7.60,1,N,138,263,1,21.5,3,0.5,2.5,6.12,0.3,33.92,2.5,random destip*#
1,2020-12-01 00:41:19,2020-12-01 00:49:45,1,1.60,1,N,140,263,1,8,3,0.5,2.95,0,0.3,14.75,2.5,random destip*#
2,2020-12-01 00:33:40,2020-12-01 01:00:35,1,16.74,2,N,132,164,1,52,0,0.5,2.5,6.12,0.3,63.92,2.5,random destip*#
2,2020-12-01 00:02:15,2020-12-01 00:13:09,1,4.16,1,N,238,48,1,14,0.5,0.5,1,0,0.3,18.8,2.5,random destip*#
2,2020-12-01 00:37:42,2020-12-01 00:45:11,1,2.22,1,N,238,41,2,8.5,0.5,0.5,0,0,0.3,9.8,0,random destip*#
1,2020-12-01 00:27:47,2020-12-01 00:45:40,0,8.40,1,N,138,137,1,25,3,0.5,6,6.12,0.3,40.92,2.5,random destip*#
2,2020-12-01 00:40:47,2020-12-01 00:57:03,1,6.44,1,N,132,191,1,19.5,0.5,0.5,4.16,0,0.3,24.96,0,random destip*#
2,2020-12-01 00:01:42,2020-12-01 00:06:06,1,.99,1,N,234,137,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5,random destip*#
2,2020-12-01 00:58:24,2020-12-01 01:36:14,2,11.81,1,N,261,7,1,36.5,0.5,0.5,1,0,0.3,41.3,2.5,random destip*#
1,2020-12-01 00:08:15,2020-12-01 00:16:04,2,2.70,1,N,237,107,1,9.5,3,0.5,2.65,0,0.3,15.95,2.5,random destip*#
2,2020-12-01 00:04:21,2020-12-01 00:29:00,1,6.28,1,N,41,68,2,23,0.5,0.5,0,0,0.3,26.8,2.5,random destip*#
2,2020-12-01 00:22:03,2020-12-01 00:52:55,1,18.93,2,N,132,211,1,52,0,0.5,12.28,6.12,0.3,73.7,2.5,random destip*#
2,2020-12-01 00:46:31,2020-12-01 00:53:49,5,2.75,1,N,249,230,2,9.5,0.5,0.5,0,0,0.3,13.3,2.5,random destip*#
2,2020-12-01 00:51:30,2020-12-01 01:26:52,2,21.80,2,N,132,13,1,52,0,0.5,11.06,0,0.3,66.36,2.5,random destip*#
1,2020-12-01 00:14:34,2020-12-01 00:31:04,1,7.60,1,N,140,65,1,23,3,0.5,5.35,0,0.3,32.15,2.5,random destip*#
1,2020-12-01 00:11:02,2020-12-01 00:17:34,1,1.70,1,N,239,141,2,7.5,3,0.5,0,0,0.3,11.3,2.5,random destip*#
1,2020-12-01 00:54:55,2020-12-01 00:57:09,1,.50,1,N,263,141,2,4,3,0.5,0,0,0.3,7.8,2.5,random destip*#
1,2020-12-01 00:11:22,2020-12-01 00:40:36,1,21.00,2,N,132,231,1,52,2.5,0.5,16.55,0,0.3,71.85,2.5,random destip*#
2,2020-11-30 23:59:22,2020-12-01 00:05:51,3,.81,1,N,50,48,1,5.5,0.5,0.5,1.88,0,0.3,11.18,2.5,random destip*#
2,2020-12-01 00:24:34,2020-12-01 00:29:59,4,1.45,1,N,48,162,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5,random destip*#
1,2020-12-01 00:53:58,2020-12-01 00:54:06,1,.00,1,N,132,132,3,2.5,0.5,0.5,0,0,0.3,3.8,0,random destip*#
2,2020-12-01 00:20:44,2020-12-01 00:32:48,5,3.78,1,N,140,42,2,13.5,0.5,0.5,0,0,0.3,17.3,2.5,random destip*#
2,2020-12-01 00:42:13,2020-12-01 00:46:05,1,1.12,1,N,138,129,2,5.5,0.5,0.5,0,0,0.3,6.8,0,random destip*#
2,2020-12-01 00:02:45,2020-12-01 00:11:35,1,1.63,1,N,137,48,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5,random destip*#
2,2020-12-01 00:14:38,2020-12-01 00:38:53,3,7.01,1,N,137,129,2,23.5,0.5,0.5,0,0,0.3,27.3,2.5,random destip*#
2,2020-12-01 00:21:33,2020-12-01 00:33:44,1,5.31,1,N,141,69,1,16,0.5,0.5,0,0,0.3,19.8,2.5,random destip*#
2,2020-12-01 00:34:26,2020-12-01 00:50:02,1,7.92,1,N,138,137,1,23,0.5,0.5,6.58,6.12,0.3,39.5,2.5,random destip*#
1,2020-12-01 00:52:58,2020-12-01 00:54:28,1,.70,1,N,162,170,2,4,3,0.5,0,0,0.3,7.8,2.5,random destip*#
2,2020-12-01 00:30:32,2020-12-01 00:39:11,2,2.33,1,N,161,140,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5,random destip*#
2,2020-11-30 23:56:50,2020-12-01 00:03:37,1,1.72,1,N,161,107,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5,random destip*#
2,2020-12-01 00:29:36,2020-12-01 00:31:19,1,.52,1,N,237,141,1,3.5,0.5,0.5,1.82,0,0.3,9.12,2.5,random destip*#
1,2020-12-01 00:20:26,2020-12-01 00:23:06,0,1.10,1,N,90,230,2,5,3,0.5,0,0,0.3,8.8,2.5,random destip*#
2,2020-12-01 00:19:55,2020-12-01 00:28:26,1,2.22,1,N,230,239,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5,random destip*#
2,2020-12-01 00:25:05,2020-12-01 00:47:44,1,18.75,2,N,132,262,1,52,0,0.5,20,6.12,0.3,81.42,2.5,random destip*#
2,2020-12-01 00:12:55,2020-12-01 00:31:15,1,8.06,1,N,75,88,1,25,0.5,0.5,5.76,0,0.3,34.56,2.5,random destip*#
1,2020-12-01 00:57:19,2020-12-01 01:10:52,1,3.70,1,N,148,49,2,13.5,3,0.5,0,0,0.3,17.3,2.5,random destip*#
2,2020-12-01 00:00:41,2020-12-01 00:06:19,1,2.52,1,N,140,137,2,9,0.5,0.5,0,0,0.3,12.8,2.5,random destip*#
2,2020-12-01 00:14:43,2020-12-01 00:38:13,2,10.05,1,N,132,225,1,30,0.5,0.5,6.26,0,0.3,37.56,0,random destip*#
2,2020-12-01 00:14:08,2020-12-01 00:21:20,1,2.41,1,N,48,107,2,9,0.5,0.5,0,0,0.3,12.8,2.5,random destip*#
2,2020-12-01 00:31:55,2020-12-01 00:36:09,1,1.37,1,N,68,230,2,6,0.5,0.5,0,0,0.3,9.8,2.5,random destip*#
1,2020-12-01 00:08:49,2020-12-01 00:16:59,1,2.40,1,N,263,238,1,9,3.5,0.5,2.65,0,0.3,15.95,2.5,random destip*#
1,2020-12-01 00:17:41,2020-12-01 00:24:29,1,2.40,1,N,233,236,1,9,3,0.5,2.55,0,0.3,15.35,2.5,random destip*#
2,2020-12-01 00:19:22,2020-12-01 00:46:33,1,17.78,2,N,132,229,1,52,0,0.5,5,0,0.3,60.3,2.5,random destip*#
1,2020-12-01 00:48:48,2020-12-01 01:05:24,1,4.90,1,N,170,151,2,16.5,3,0.5,0,0,0.3,20.3,2.5,random destip*#
1,2020-12-01 00:06:54,2020-12-01 00:12:12,1,1.70,1,N,107,229,1,7,3,0.5,2.15,0,0.3,12.95,2.5,random destip*#
1,2020-12-01 00:13:41,2020-12-01 00:19:20,1,2.00,1,N,229,263,1,7.5,3,0.5,2.25,0,0.3,13.55,2.5,random destip*#
2,2020-12-01 00:01:54,2020-12-01 00:12:12,1,1.93,1,N,236,143,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5,random destip*#
1,2020-12-01 00:04:17,2020-12-01 00:04:32,1,.00,1,N,42,42,2,2.5,0.5,0.5,0,0,0.3,3.8,0,random destip*#
1,2020-12-01 00:39:28,2020-12-01 00:47:45,1,2.80,1,N,10,197,1,10.5,0.5,0.5,7,0,0.3,18.8,0,random destip*#
2,2020-12-01 00:02:55,2020-12-01 00:12:05,1,2.20,1,N,237,143,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5,random destip*#
2,2020-12-01 00:00:51,2020-12-01 00:13:34,2,5.10,1,N,137,80,1,16.5,0.5,0.5,5.08,0,0.3,25.38,2.5,random destip*#
2,2020-12-01 00:24:06,2020-12-01 00:48:07,2,17.95,2,N,132,114,1,52,0,0.5,16.59,0,0.3,71.89,2.5,random destip*#
2,2020-12-01 00:08:12,2020-12-01 00:30:28,1,6.77,1,N,237,102,1,22.5,0.5,0.5,5.26,0,0.3,31.56,2.5,random destip*#
2,2020-12-01 00:08:51,2020-12-01 00:25:34,1,4.67,1,N,237,223,2,16.5,0.5,0.5,0,0,0.3,20.3,2.5,random destip*#
2,2020-12-01 00:46:04,2020-12-01 01:03:51,1,8.76,1,N,132,95,2,26,0.5,0.5,0,0,0.3,27.3,0,random destip*#
1,2020-12-01 00:38:59,2020-12-01 01:00:47,1,6.90,1,N,137,37,1,22.5,3,0.5,2,0,0.3,28.3,2.5,random destip*#
2,2020-11-30 23:52:54,2020-11-30 23:54:54,1,.70,1,N,163,50,2,4,0.5,0.5,0,0,0.3,7.8,2.5,random destip*#
2,2020-12-01 00:05:53,2020-12-01 00:08:38,1,.70,1,N,48,50,1,4.5,0.5,0.5,1,0,0.3,9.3,2.5,random destip*#
2,2020-12-01 00:44:36,2020-12-01 00:46:47,1,1.00,1,N,249,90,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5,random destip*#
2,2020-12-01 00:41:19,2020-12-01 01:03:03,1,10.82,1,N,138,142,1,32,0.5,0.5,8.38,6.12,0.3,50.3,2.5,random destip*#
2,2020-12-01 00:50:29,2020-12-01 01:03:28,1,3.75,1,N,237,211,2,13.5,0.5,0.5,0,0,0.3,17.3,2.5,random destip*#
2,2020-12-01 00:48:34,2020-12-01 01:03:17,1,3.44,1,N,211,52,1,14,0.5,0.5,3.56,0,0.3,21.36,2.5,random destip*#
2,2020-12-01 00:04:05,2020-12-01 00:10:59,1,2.38,1,N,142,68,1,8.5,0.5,0.5,2,0,0.3,14.3,2.5,random destip*#
2,2020-12-01 00:35:23,2020-12-01 00:40:41,1,1.35,1,N,264,142,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5,random destip*#
2,2020-12-01 00:12:21,2020-12-01 00:20:05,6,.55,1,N,41,74,2,5,0.5,0.5,0,0,0.3,6.3,0,random destip*#
2,2020-12-01 00:09:09,2020-12-01 00:25:10,4,4.09,1,N,137,239,1,15,0.5,0.5,3.76,0,0.3,22.56,2.5,random destip*#
2,2020-12-01 00:40:06,2020-12-01 01:05:42,6,18.78,2,N,132,114,1,52,0,0.5,13.82,0,0.3,69.12,2.5,random destip*#
2,2020-12-01 00:20:47,2020-12-01 00:33:57,1,4.96,1,N,75,7,1,15.5,0.5,0.5,0,0,0.3,19.3,2.5,random destip*#
2,2020-12-01 00:20:21,2020-12-01 00:34:41,1,5.13,1,N,170,260,2,16.5,0.5,0.5,0,0,0.3,20.3,2.5,random destip*#
2,2020-12-01 00:16:42,2020-12-01 00:48:28,1,10.50,1,N,138,114,1,31.5,0.5,0.5,10.59,0,0.3,45.89,2.5,random destip*#
1,2020-12-01 00:43:56,2020-12-01 00:59:45,1,6.90,1,N,132,197,2,21.5,0.5,0.5,0,0,0.3,22.8,0,random destip*#
1,2020-12-01 00:07:50,2020-12-01 00:13:30,1,2.50,1,N,233,263,2,8.5,3,0.5,0,0,0.3,12.3,2.5,random destip*#
1,2020-12-01 00:56:41,2020-12-01 01:02:57,1,1.60,1,N,230,141,1,7.5,3,0.5,2.25,0,0.3,13.55,2.5,random destip*#
2,2020-12-01 00:54:45,2020-12-01 01:01:28,4,3.20,1,N,132,10,1,10.5,0.5,0.5,2.95,0,0.3,14.75,0,random destip*#
1,2020-12-01 00:17:14,2020-12-01 00:24:26,1,1.50,1,N,166,238,1,7.5,3,0.5,1,0,0.3,12.3,2.5,random destip*#
2,2020-12-01 00:37:15,2020-12-01 00:42:39,1,1.39,1,N,229,262,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5,random destip*#
2,2020-12-01 00:47:28,2020-12-01 00:55:37,1,2.94,1,N,140,107,2,10.5,0.5,0.5,0,0,0.3,14.3,2.5,random destip*#
1,2020-12-01 00:43:06,2020-12-01 00:52:45,2,3.50,1,N,132,10,1,12.5,0.5,0.5,0,0,0.3,13.8,0,random destip*#
2,2020-12-01 00:33:32,2020-12-01 00:38:07,1,.77,1,N,68,234,1,5.5,0.5,0.5,1.5,0,0.3,10.8,2.5,random destip*#
2,2020-11-30 23:59:22,2020-12-01 00:13:53,2,4.48,1,N,87,68,1,15,0.5,0.5,2,0,0.3,20.8,2.5,random destip*#
2,2020-12-01 00:47:29,2020-12-01 00:51:53,2,1.43,1,N,162,107,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5,random destip*#
2,2020-12-01 00:31:04,2020-12-01 00:38:21,1,2.25,1,N,263,74,2,8.5,0.5,0.5,0,0,0.3,12.3,2.5,random destip*#
2,2020-11-30 23:49:37,2020-11-30 23:59:04,1,2.56,1,N,262,151,1,10,0.5,0.5,2,0,0.3,15.8,2.5,random destip*#
2,2020-12-01 00:04:47,2020-12-01 00:08:47,1,1.05,1,N,238,24,1,5.5,0.5,0.5,2.04,0,0.3,8.84,0,random destip*#
2,2020-12-01 00:21:56,2020-12-01 00:39:04,1,8.46,1,N,231,193,2,24.5,0.5,0.5,0,0,0.3,28.3,2.5,random destip*#
1,2020-12-01 00:31:03,2020-12-01 00:39:47,1,1.70,1,N,249,231,1,8.5,3,0.5,2.45,0,0.3,14.75,2.5,random destip*#
1,2020-12-01 00:44:53,2020-12-01 00:56:32,1,4.20,1,N,125,142,1,13.5,3,0.5,3.45,0,0.3,20.75,2.5,random destip*#
2,2020-12-01 00:23:04,2020-12-01 00:45:51,3,17.76,2,N,132,162,1,52,0,0.5,10.8,6.12,0.3,72.22,2.5,random destip*#
1,2020-12-01 00:41:35,2020-12-01 00:52:03,1,2.40,1,N,161,143,1,10,3,0.5,2.75,0,0.3,16.55,2.5,random destip*#
1,2020-12-01 00:57:28,2020-12-01 01:16:25,1,5.10,1,N,143,168,2,18,3,0.5,0,0,0.3,21.8,2.5,random destip*#
2,2020-12-01 00:12:06,2020-12-01 00:37:49,1,11.21,1,N,48,89,4,-32,-0.5,-0.5,0,0,-0.3,-35.8,-2.5,random destip*#
2,2020-12-01 00:12:06,2020-12-01 00:37:49,1,11.21,1,N,48,188,2,32,0.5,0.5,0,0,0.3,35.8,2.5,random destip*#
2,2020-12-01 00:43:56,2020-12-01 01:05:51,2,16.77,2,N,132,170,1,52,0,0.5,10,6.12,0.3,71.42,2.5,random destip*#
2,2020-12-01 00:24:15,2020-12-01 00:27:34,1,.80,1,N,234,90,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5,random destip*#
2,2020-12-01 00:53:14,2020-12-01 00:59:37,1,1.52,1,N,230,143,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5,random destip*#
2,2020-12-01 00:17:15,2020-12-01 00:38:57,1,3.56,1,N,68,232,2,16.5,0.5,0.5,0,0,0.3,20.3,2.5,random destip*#
2,2020-12-01 00:45:58,2020-12-01 00:58:43,1,3.83,1,N,79,48,1,13.5,0.5,0.5,2.7,0,0.3,20,2.5,random destip*#
1,2020-12-01 00:00:26,2020-12-01 00:07:25,1,2.90,1,N,137,262,1,9.5,3,0.5,2.66,0,0.3,15.96,2.5,random destip*#
1,2020-12-01 00:03:45,2020-12-01 00:20:00,1,6.90,1,N,170,168,2,20.5,3,0.5,0,0,0.3,24.3,2.5,random destip*#
1,2020-12-01 00:06:04,2020-12-01 00:23:52,1,10.30,1,N,138,162,2,30,3,0.5,0,6.12,0.3,39.92,2.5,random destip*#
2,2020-11-30 23:36:21,2020-11-30 23:57:45,1,10.07,1,N,138,142,1,29.5,0.5,0.5,7.88,6.12,0.3,47.3,2.5,random destip*#
2,2020-12-01 00:05:26,2020-12-01 00:20:47,1,4.29,1,N,142,231,1,15,0.5,0.5,3.76,0,0.3,22.56,2.5,random destip*#
1,2020-12-01 00:34:03,2020-12-01 00:53:37,1,4.30,1,N,186,232,2,16.5,3,0.5,0,0,0.3,20.3,2.5,random destip*#
2,2020-12-01 00:40:14,2020-12-01 00:41:19,1,.34,1,N,236,263,2,3,0.5,0.5,0,0,0.3,6.8,2.5,random destip*#
2,2020-12-01 00:49:41,2020-12-01 00:54:02,1,1.18,1,N,162,164,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5,random destip*#
2,2020-12-01 00:08:49,2020-12-01 00:17:26,1,2.71,1,N,142,166,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5,random destip*#
1,2020-12-01 00:27:13,2020-12-01 00:37:42,0,1.20,1,N,107,107,1,8.5,3,0.5,3.05,0,0.3,15.35,2.5,random destip*#
2,2020-12-01 00:36:36,2020-12-01 00:43:14,5,2.87,1,N,162,75,1,9.5,0.5,0.5,1,0,0.3,14.3,2.5,random destip*#
2,2020-12-01 00:47:08,2020-12-01 00:50:35,5,1.31,1,N,236,141,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5,random destip*#
2,2020-12-01 00:32:41,2020-12-01 00:38:20,3,1.88,1,N,161,68,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5,random destip*#
2,2020-12-01 00:38:53,2020-12-01 00:45:58,1,1.56,1,N,140,236,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5,random destip*#
2,2020-12-01 00:32:09,2020-12-01 00:57:15,1,17.34,2,N,132,229,1,52,0,0.5,12.28,6.12,0.3,73.7,2.5,random destip*#
2,2020-12-01 00:26:05,2020-12-01 00:29:13,1,.60,1,N,170,233,1,4.5,0.5,0.5,2,0,0.3,10.3,2.5,random destip*#
1,2020-12-01 00:21:57,2020-12-01 00:26:11,1,.90,1,N,249,90,1,5.5,3,0.5,1.85,0,0.3,11.15,2.5,random destip*#
1,2020-12-01 00:46:51,2020-12-01 00:55:00,1,2.00,1,N,137,230,1,8.5,3,0.5,3.05,0,0.3,15.35,2.5,random destip*#
2,2020-11-30 23:56:03,2020-11-30 23:59:31,1,.59,1,N,48,50,2,4.5,0.5,0.5,0,0,0.3,8.3,2.5,random destip*#
1,2020-12-01 00:59:39,2020-12-01 01:22:52,2,5.60,1,N,264,147,2,20,3,0.5,0,0,0.3,23.8,2.5,random destip*#
1,2020-12-01 00:55:23,2020-12-01 01:29:19,1,.00,1,N,42,76,1,42.2,0,0.5,0,6.12,0.3,49.12,0,random destip*#
2,2020-12-01 00:07:50,2020-12-01 00:16:17,1,1.82,1,N,142,141,1,8.5,0.5,0.5,2,0,0.3,14.3,2.5,random destip*#
2,2020-12-01 00:54:38,2020-12-01 00:56:27,1,.24,1,N,236,75,2,3.5,0.5,0.5,0,0,0.3,4.8,0,random destip*#
2,2020-12-01 00:04:38,2020-12-01 00:13:29,1,2.24,1,N,114,170,2,9,0.5,0.5,0,0,0.3,12.8,2.5,random destip*#
2,2020-12-01 00:31:06,2020-12-01 00:38:45,2,3.18,1,N,229,74,2,10.5,0.5,0.5,0,0,0.3,14.3,2.5,random destip*#
2,2020-12-01 00:22:20,2020-12-01 00:23:52,1,.33,1,N,116,152,2,3.5,0.5,0.5,0,0,0.3,4.8,0,random destip*#
2,2020-12-01 00:34:36,2020-12-01 00:37:23,1,1.22,1,N,50,246,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5,random destip*#
2,2020-12-01 00:24:44,2020-12-01 00:26:25,3,.65,1,N,90,249,1,4,0.5,0.5,1,0,0.3,8.8,2.5,random destip*#
2,2020-12-01 00:43:45,2020-12-01 00:58:01,1,7.90,1,N,132,86,1,23,0.5,0.5,4.86,0,0.3,29.16,0,random destip*#
2,2020-12-01 00:10:29,2020-12-01 00:27:04,3,4.49,1,N,237,223,2,16.5,0.5,0.5,0,0,0.3,20.3,2.5,random destip*#
2,2020-12-01 00:51:14,2020-12-01 01:14:25,3,13.70,1,N,79,220,2,38,0.5,0.5,0,0,0.3,41.8,2.5,random destip*#
1,2020-12-01 00:26:55,2020-12-01 00:40:40,1,9.40,1,N,138,10,1,26,0.5,0.5,3,0,0.3,30.3,0,random destip*#
2,2020-12-01 00:17:42,2020-12-01 00:23:01,1,2.37,1,N,170,263,2,8,0.5,0.5,0,0,0.3,11.8,2.5,random destip*#
2,2020-12-01 00:45:55,2020-12-01 01:12:02,2,18.44,2,N,132,79,2,52,0,0.5,0,0,0.3,55.3,2.5,random destip*#
2,2020-11-30 23:43:05,2020-11-30 23:50:07,1,2.07,1,N,170,158,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5,random destip*#
2,2020-11-30 23:59:33,2020-12-01 00:09:32,1,2.00,1,N,231,79,2,9,0.5,0.5,0,0,0.3,12.8,2.5,random destip*#
2,2020-12-01 00:05:58,2020-12-01 00:30:40,6,7.48,1,N,141,140,1,27,0.5,0.5,2,0,0.3,32.8,2.5,random destip*#
1,2020-12-01 00:00:33,2020-12-01 00:06:01,2,1.20,1,Y,142,239,1,6.5,3,0.5,2.55,0,0.3,12.85,2.5,random destip*#
1,2020-12-01 00:29:23,2020-12-01 00:35:21,1,1.70,1,N,233,224,2,7,3,0.5,0,0,0.3,10.8,2.5,random destip*#
2,2020-12-01 00:25:03,2020-12-01 00:55:44,6,18.64,2,N,132,143,2,52,0,0.5,0,6.12,0.3,61.42,2.5,random destip*#
2,2020-12-01 00:39:09,2020-12-01 00:41:51,1,1.24,1,N,75,74,2,5.5,0.5,0.5,0,0,0.3,6.8,0,random destip*#
1,2020-12-01 00:19:41,2020-12-01 00:25:12,1,1.90,1,N,164,158,2,7.5,3,0.5,0,0,0.3,11.3,2.5,random destip*#
2,2020-12-01 00:34:19,2020-12-01 00:55:55,6,17.73,2,N,132,232,1,52,0,0.5,11.06,0,0.3,66.36,2.5,random destip*#
2,2020-12-01 00:58:32,2020-12-01 01:05:21,6,3.19,1,N,79,88,2,11,0.5,0.5,0,0,0.3,14.8,2.5,random destip*#
2,2020-12-01 00:31:21,2020-12-01 00:31:33,1,.00,2,N,137,137,1,52,0,0.5,12.28,6.12,0.3,73.7,2.5,random destip*#
2,2020-12-01 00:11:53,2020-12-01 00:30:34,2,10.36,1,N,138,79,2,29,0.5,0.5,0,0,0.3,32.8,2.5,random destip*#
2,2020-12-01 00:32:35,2020-12-01 00:45:25,2,5.20,1,N,79,236,1,17,0.5,0.5,4.16,0,0.3,24.96,2.5,random destip*#
1,2020-12-01 00:07:02,2020-12-01 00:11:23,1,.50,1,N,68,48,3,5,3,0.5,0,0,0.3,8.8,2.5,random destip*#
2,2020-12-01 00:33:42,2020-12-01 01:10:07,1,16.74,1,N,68,259,1,49,0.5,0.5,5,0,0.3,57.8,2.5,random destip*#
